Date and time[ms]; Stamp; Direction[In, Out, Undefined]; Source; Destination; Message Id; Length; Status for Tx; Data;
22_08_14 23:21:05.110;1128;I;2;1;4216;66;;4600b300670213005f00dd01ecff00001e0000000000fdfffdfffdfffdff01200000b81eb80000005c83f9624f140907ff742005d30e5d83f962b40000001e00d81e
22_08_15 05:19:26.583;1129;I;2;1;4216;66;;d713a815871504000200a800430000001e0000000000f8fff8fff8fff8ff01200000cc1eb65400005ad7f9624f140301ff7a2008d30e5ad7f9629c5400001e00f41e
22_08_15 05:19:56.644;1130;I;2;1;4216;66;;af1426158c1503000200a80042000000200000000000f9fff9fff9fff8ff01200000cc1ed454000078d7f9624f140301ff782007d30e78d7f962ba5400002000f41e
22_08_15 05:20:26.640;1131;I;2;1;4216;66;;36158115461404000200be00440000001f0000000000f9fff9fff9fff9ff01200000cc1ef254000096d7f9624f140302ff782007d30e96d7f962d85400001f00f41e
22_08_15 05:20:56.672;1132;I;2;1;4216;66;;0115c914f21304000200c300470000001c0000000000f9fff9fff9fff9ff01200000cc1e10550000b4d7f9624f140302ff7b2007d30eb4d7f962f65400001f00f41e
22_08_15 05:21:26.707;1133;I;2;1;4216;66;;3a1596154613040002008900240000001e0000000000f9fff9fff9fff9ff01200000cc1e2e550000d2d7f9624f140302ff7b2007d30ed2d7f962145500001e00ec1e
22_08_15 05:22:56.804;1134;I;2;1;4216;66;;2014c5152d1504000200b900470000001e0000000000fafff9fffafff9ff01200000cc1e885500002cd8f9624f140403ff7b2007d30e2cd8f9626e5500001e00f41e
22_08_15 05:24:56.933;1135;I;2;1;4216;66;;41154715321403000200c000440000001f0000000000fafffafffafffaff01200000c81e00560000a4d8f9624f140503ff7c2007d30ea5d8f962e65500001f00f41e
22_08_15 05:27:44.245;1136;I;2;1;4216;66;;d9140814971503000100aa00420000001e0000000000fafffafffafffaff01200000cc1e1e560000c2d8f9624f140504ff7d2007d30ec3d8f962045600001e00e41e
22_08_15 06:49:32.010;1137;I;2;1;4216;66;;0c15ef14791203000200bb003c0000001c0000000000f7fff8fff8fff7ff01200000c81ed469000078ecf9624f140100ff7a2008d30e78ecf962b46900002000f41e
22_08_15 06:49:41.364;1124;O;1;4;  2A;0;ERR;
22_08_15 06:50:02.010;0;O;1;4;  58;2;ERR;b80b
22_08_15 06:50:02.000;1140;I;4;1;DE21;46;;cc14d415451504000200de00490000002e00000000007cfc89fc89fc70fc01200000cc1ee16900003666955a4f14
22_08_15 06:50:03.766;1143;I;4;1;DE24;0;;
22_08_15 06:50:07.079;1031;O;1;4;  74;4;ERR;01005802
22_08_15 06:50:08.827;1146;I;4;1;DE24;0;;
22_08_15 06:50:11.413;1139;O;1;4;  2A;0;ERR;
