Date and time[ms]; Stamp; Direction[In, Out, Undefined]; Source; Destination; Message Id; Length; Status for Tx; Data;
22_08_21 16:03:09.763;10;I;2;1;4216;66;;070007000400000002000000eaff00001e0000000000000000000000000001200000bc1e248500002c57026356040908ff782007e60e2d570263028500001e00d81e
22_08_21 16:04:09.802;11;I;2;1;4216;66;;070005000400010002000000eaff00001c0000000000000000000000000001200000b81e428500004a57026356040908ff7e2007e60e4b570263208500001e00d81e
