Date and time[ms]; Stamp; Direction[In, Out, Undefined]; Source; Destination; Message Id; Length; Status for Tx; Data;
22_08_31 17:39:33.490;2;I;2;1;4216;66;;2f15fe14880f030017000c01510000001e0000000000fafffafffafffaff01200000c81e8b17010080360f635f040403ff732008010e80360f63421701001e00f41e
22_08_31 17:40:03.514;2;I;2;1;4216;66;;2815f314901402000100c300490000001c0000000000fafffafffafffaff01200000cc1ea91701009e360f635f040503ff7e2008010e9e360f63601701001e00f41e
