Date and time[ms]; Stamp; Direction[In, Out, Undefined]; Source; Destination; Message Id; Length; Status for Tx; Data;
22_08_11 19:44:39.163;1675;I;F;1;FFF1;153;;2a1843184a1840184d18401840ef7c4a18c41840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840186ba74fadc711
22_08_11 19:44:42.859;1676;I;F;1;FFF1;178;;2a1843184a40184d18401840d2245e185f1840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840186a317faab0184018401840184018401840184018401840184018401840184018
22_08_11 19:44:42.875;1677;I;F;1;FFF1;178;;40184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018
22_08_11 19:44:53.754;1678;I;F;1;FFF1;178;;1868e718466b18d12a1843184a18c0184d18401840d4ca1853691840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840
22_08_11 19:44:54.746;1679;I;F;1;FFF1;114;;1840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840186b5e1850185e18c611
22_08_11 19:44:57.589;1680;I;F;1;FFF1;178;;2a1843184a1840184e18401840b6c2184c18c6184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018
22_08_11 19:45:57.201;1681;I;F;1;FFF1;154;;2a1843184a1840184e18401840b6c2184c18c61840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840186ba74fadc711
22_08_11 19:45:59.947;1682;I;F;1;FFF1;178;;2a1843184a40184e1840184018cb18da1858185d1840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840
22_08_11 19:46:00.943;1683;I;F;1;FFF1;178;;1840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840186ac8201859f118401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018
22_08_11 19:46:11.790;1684;I;F;1;FFF1;178;;1868e718466b18d12a1843184ac0184e18401840b02c41f018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840
22_08_11 19:46:12.758;1685;I;F;1;FFF1;112;;184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840186b5e1850185e18c611
22_08_11 19:46:15.467;1686;I;F;1;FFF1;178;;2a1843184a40184f18401840bcf0da185c1840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018
22_08_11 19:46:16.450;1687;I;F;1;FFF1;178;;4018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840186ac8201859f118401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840
22_08_11 19:46:32.365;1688;I;2;1;4216;66;;09002a002a0001000a0007008cfe99001f00000000000b00060007000c003c300800641e6d560300955cf5624c0c0f0bff752007cb1e965cf562429f00001f00601e
22_08_11 19:46:43.615;1689;I;F;1;FFF1;178;;1868e718466b18d12a1843184ac0184f1840184018c74618c3f11840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840
22_08_11 19:46:44.568;1690;I;F;1;FFF1;114;;1840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840186b5e1850185e18c611
22_08_11 19:46:46.262;0;O;1;2;4219;2;ERR;a401
22_08_11 19:46:48.250;1693;I;F;1;FFF1;178;;184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840186ac8201859f1184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018
22_08_11 19:46:49.230;1694;I;F;1;FFF1;178;;40184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018
22_08_11 19:46:49.613;1695;I;F;1;FFF1;10;;401840186ac8201859f1
22_08_11 19:46:50.914;1692;O;1;2;4219;2;ERR;a401
22_08_11 19:46:51.890;1698;I;2;1; 118;2;;1942
22_08_11 19:47:24.858;1699;I;F;1;FFF1;178;;1868e718466b18d12a1843184a40185018401840f11854a0184b1840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840
22_08_11 19:47:25.847;1700;I;F;1;FFF1;114;;1840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840186b5e1850185e18c611
22_08_11 19:47:28.578;1701;I;F;1;FFF1;178;;2a1843184ac0185018401840caa2f9e6184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840
22_08_11 19:47:29.553;1702;I;F;1;FFF1;178;;18401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840186ac8201859f11840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018401840184018
22_08_11 21:11:24.685;1619;O;1;2;4212;132;ERR;09008770f5621242010002000400000000008970f5627100010004000400010084038b70f5627600010004000400010084038d70f56202420100020000008f70f5621142010002000400e00100009170f56202420100020000009270f5621942010002000200a4019570f5620442010002000400c01200009870f5620242010002000000
22_08_11 21:12:17.387;1704;O;1;2;4212;132;ERR;0900bc70f562124201000200040000000000be70f562710001000400040001008403c070f562760001000400040001008403c270f5620242010002000000c470f5621142010002000400e0010000c670f5620242010002000000c770f5621942010002000200a401ca70f5620442010002000400c0120000cd70f5620242010002000000
22_08_11 21:12:40.385;1706;O;1;2;4212;132;ERR;0900d370f562124201000200040000000000d570f562710001000400040001008403d770f562760001000400040001008403d970f5620242010002000000db70f5621142010002000400e0010000dd70f5620242010002000000de70f5621942010002000200a401e170f5620442010002000400c0120000e470f5620242010002000000
22_08_11 21:12:42.033;1709;I;2;1; 118;2;;30f0
22_08_11 21:12:52.448;1710;I;2;1; 118;2;;1242
22_08_11 21:12:54.438;1711;I;4;1;DE24;0;;
22_08_11 21:12:56.433;1712;I;4;1;DE24;0;;
22_08_11 21:13:00.436;1713;I;2;1; 118;2;;1142
22_08_11 21:13:03.045;1714;I;2;1;4201;75;;7c5634125098fd19c0120000f401d00700001e0052533239530000015232414e46000000000200010000b40005000e96000652384a414800000000000000000088130000409c000000e3e3
22_08_11 21:13:03.435;1715;I;2;1; 118;2;;1942
22_08_11 21:13:04.430;1663;O;1;4;  2A;0;ERR;
22_08_11 21:13:06.015;1718;I;4;1;DE21;46;;c714e81114115700ca042600df007f0032000000000020042c0251025e043c300800bc1eb86a03006860985a4c0c
22_08_11 21:13:06.453;1719;I;2;1; 118;2;;0442
22_08_11 21:13:10.047;1720;I;2;1;4201;75;;7c5634125098fd19c0120000f401d00700001e0052533239530000015232414e46000000000200010000b40005000e96000652384a414800000000000000000088130000409c000000e3e3
22_08_11 21:13:50.078;1717;O;1;4;  2A;0;ERR;
22_08_11 21:13:51.661;1723;I;4;1;DE21;46;;ac125612ea041602b300a104a9ffa40031000000000033043f02640271043c300800a01ee66a03009560985a4c0c
22_08_11 21:13:56.911;1722;O;1;4;  2A;0;ERR;
22_08_11 21:14:02.026;1725;O;1;4;  2A;0;ERR;
22_08_11 21:14:03.606;1728;I;4;1;DE21;46;;f4131f150a1301000902c702d000e60039000000000033043f02640277043c300800bc1ef46a0300a160985a4c0c
22_08_11 21:14:04.934;1729;I;F;1;FFF1;113;;626173683a2063616e6e6f7420736574207465726d696e616c2070726f636573732067726f75702028343130293a20496e617070726f70726961746520696f63746c20666f72206465766963650a626173683a206e6f206a6f6220636f6e74726f6c20696e2074686973207368656c6c0a
22_08_11 21:14:05.942;1730;I;F;1;FFF1;22;;726f6f7440535843332d323131303a2f726f6f742320
22_08_11 21:14:17.531;1731;I;F;1;FFF1;178;;746f74616c203233360a647277782d2d2d2d2d2d20203520726f6f7420726f6f7420202034303936204f63742032382030333a3139202e0a64727778722d78722d7820323720726f6f7420726f6f7420202034303936204d6172202035202032303230202e2e0a2d72772d722d2d722d2d20203120726f6f7420726f6f7420202032383535204f637420323820203230323120312e6a70670a2d72772d2d2d2d2d2d2d20203120726f6f7420726f6f742020
22_08_11 21:14:18.514;1732;I;F;1;FFF1;178;;2036313834204f63742032382030333a3139202e626173685f686973746f72790a2d72772d722d2d722d2d20203120726f6f7420726f6f7420202020353730204d6172203132202032303138202e6261736872630a647277782d2d2d2d2d2d20203320726f6f7420726f6f7420202034303936204f63742032372031303a3539202e63616368650a64727778722d78722d7820203220726f6f7420726f6f7420202034303936204f63742032332020323032
22_08_11 21:14:19.510;1733;I;F;1;FFF1;178;;302067656e6963616d5f786d6c5f63616368650a2d72772d722d2d722d2d20203120726f6f7420726f6f7420313431373238204f637420313920203230323020696d6167652e6a70670a64727778722d78722d7820203220726f6f7420726f6f7420202034303936204f6374202035202032303138202e6e616e6f0a2d72772d722d2d722d2d20203120726f6f7420726f6f7420202020313438204d6172203132202032303138202e70726f66696c650a2d
22_08_11 21:14:20.482;1734;I;F;1;FFF1;123;;72772d2d2d2d2d2d2d20203120726f6f7420726f6f7420203536333130204a616e202031202031393730207374616e645f6c6f672e7478740a6c72777872777872777820203120726f6f7420726f6f7420202020203130204f63742032382030333a313920766d6f64656d30202d3e202f6465762f7074732f310a
22_08_11 21:14:21.484;1735;I;F;1;FFF1;22;;726f6f7440535843332d323131303a2f726f6f742320
22_08_11 21:14:50.327;1736;I;F;1;FFF1;21;;2a2a184230303030303030303030303030300d8a11
22_08_11 21:14:58.650;1737;I;F;1;FFF1;133;;0100ff312e6a7067003238353520313431333634313334303220313030363434203020312032383535000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000017537c
22_08_11 21:15:01.056;1738;I;F;1;FFF1;133;;0101fe1f8b080002177a610003eddd795c13571e00f037330909211c4140c0aa03910a72657211a2c825a78a10143ca2988b0082c8a5e0d12a5a610541a860454114aa2815568b07eaa7c50350aba2852ad856118f8ad5fd5014a48a642720a0bbddee763ffd673ffbbee1cdfce6bd372fefcd9b970f7fcd44c5c7a99c539254898473d918
22_08_11 21:15:03.141;1739;I;F;1;FFF1;133;;0102fd72544a9c3cc999708a59a1067f260e49c8e70fee49ffb017f284420120f8044f4826014f083804cf85270038e74fedc5bf9092942c4bc47190181f9ffc7bf5fe5df9ff284daba61d1805fa06f8020441803ff9019a7b4a4b9fd4e8480066cf0653c84a74c04000a09011b9635e27ebbd8d754b1143809231934c9b11a3c19841cb08
